"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2011","Togo","Current prices, million units of national currency","Gross domestic product at market prices","1,824,891.0",""
"2011","Togo","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Canada","Current prices, million units of national currency","Gross domestic product at market prices","1,774,063.0",""
"2011","Canada","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Greenland (DK)","Current prices, million units of national currency","Gross domestic product at market prices","13,503.6",""
"2011","Greenland (DK)","Current prices, million units of national currency","Intermediate consumption","11,008.3",""
"2011","United States","Current prices, million units of national currency","Gross domestic product at market prices","15,542,582.0",""
"2011","United States","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Anguilla (UK)","Current prices, million units of national currency","Gross domestic product at market prices","789.5",""
"2011","Anguilla (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Antigua and Barbuda","Current prices, million units of national currency","Gross domestic product at market prices","3,083.0",""
"2011","Antigua and Barbuda","Current prices, million units of national currency","Intermediate consumption","2,916.7",""
"2011","Aruba (NL)","Current prices, million units of national currency","Gross domestic product at market prices","4,626.2",""
"2011","Aruba (NL)","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Bahamas","Current prices, million units of national currency","Gross domestic product at market prices","7,889.8",""
"2011","Bahamas","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Barbados","Current prices, million units of national currency","Gross domestic product at market prices","9,315.4",""
"2011","Barbados","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Bonaire, Saint Eustatius and Saba","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2011","Bonaire, Saint Eustatius and Saba","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","British Virgin Islands (UK)","Current prices, million units of national currency","Gross domestic product at market prices","858.0",""
"2011","British Virgin Islands (UK)","Current prices, million units of national currency","Intermediate consumption","892.6",""
"2011","Cayman Islands (UK)","Current prices, million units of national currency","Gross domestic product at market prices","2,712.7",""
"2011","Cayman Islands (UK)","Current prices, million units of national currency","Intermediate consumption","1,641.7",""
"2011","Cuba","Current prices, million units of national currency","Gross domestic product at market prices","68,990.0",""
"2011","Cuba","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Curaçao","Current prices, million units of national currency","Gross domestic product at market prices","5,439.3",""
"2011","Curaçao","Current prices, million units of national currency","Intermediate consumption","4,637.4",""
"2011","Dominica","Current prices, million units of national currency","Gross domestic product at market prices","1,353.8",""
"2011","Dominica","Current prices, million units of national currency","Intermediate consumption","1,078.7",""
"2011","Dominican Republic","Current prices, million units of national currency","Gross domestic product at market prices","2,210,213.9",""
"2011","Dominican Republic","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Grenada","Current prices, million units of national currency","Gross domestic product at market prices","2,102.4",""
"2011","Grenada","Current prices, million units of national currency","Intermediate consumption","1,257.2",""
"2011","Haiti","Current prices, million units of national currency","Gross domestic product at market prices","302,854.0",""
"2011","Haiti","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Jamaica","Current prices, million units of national currency","Gross domestic product at market prices","1,240,327.3",""
"2011","Jamaica","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Montserrat (UK)","Current prices, million units of national currency","Gross domestic product at market prices","172.0",""
"2011","Montserrat (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Former Netherlands Antilles","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2011","Former Netherlands Antilles","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Puerto Rico (US)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2011","Puerto Rico (US)","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Saint Kitts and Nevis","Current prices, million units of national currency","Gross domestic product at market prices","2,034.3",""
"2011","Saint Kitts and Nevis","Current prices, million units of national currency","Intermediate consumption","1,262.4",""
"2011","Saint Lucia","Current prices, million units of national currency","Gross domestic product at market prices","3,481.7",""
"2011","Saint Lucia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Saint Vincent and the Grenadines","Current prices, million units of national currency","Gross domestic product at market prices","1,825.5",""
"2011","Saint Vincent and the Grenadines","Current prices, million units of national currency","Intermediate consumption","1,286.1",""
"2011","Sint Maarten","Current prices, million units of national currency","Gross domestic product at market prices","1,675.6",""
"2011","Sint Maarten","Current prices, million units of national currency","Intermediate consumption","1,751.0",""
"2011","Trinidad and Tobago","Current prices, million units of national currency","Gross domestic product at market prices","163,008.0",""
"2011","Trinidad and Tobago","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Turks and Caicos Islands (UK)","Current prices, million units of national currency","Gross domestic product at market prices","728.8",""
"2011","Turks and Caicos Islands (UK)","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Belize","Current prices, million units of national currency","Gross domestic product at market prices","2,973.4",""
"2011","Belize","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Costa Rica","Current prices, million units of national currency","Gross domestic product at market prices","21,370.7",""
"2011","Costa Rica","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","El Salvador","Current prices, million units of national currency","Gross domestic product at market prices","20,283.8",""
"2011","El Salvador","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Guatemala","Current prices, million units of national currency","Gross domestic product at market prices","371,011.5",""
"2011","Guatemala","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Honduras","Current prices, million units of national currency","Gross domestic product at market prices","335,027.8",""
"2011","Honduras","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Mexico","Current prices, million units of national currency","Gross domestic product at market prices","14,665,576.0",""
"2011","Mexico","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Nicaragua","Current prices, million units of national currency","Gross domestic product at market prices","219,182.2",""
"2011","Nicaragua","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Panama","Current prices, million units of national currency","Gross domestic product at market prices","34,373.8",""
"2011","Panama","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Argentina","Current prices, million units of national currency","Gross domestic product at market prices","2,179,024.0",""
"2011","Argentina","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Bolivia","Current prices, million units of national currency","Gross domestic product at market prices","166,231.6",""
"2011","Bolivia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Brazil","Current prices, million units of national currency","Gross domestic product at market prices","4,376,382.0",""
"2011","Brazil","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Chile","Current prices, million units of national currency","Gross domestic product at market prices","122,006,090.0",""
"2011","Chile","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Colombia","Current prices, million units of national currency","Gross domestic product at market prices","618,117,721.0",""
"2011","Colombia","Current prices, million units of national currency","Intermediate consumption","476,478,000.0",""
"2011","Ecuador","Current prices, million units of national currency","Gross domestic product at market prices","79,276.7",""
"2011","Ecuador","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Guyana","Current prices, million units of national currency","Gross domestic product at market prices","525,671.2",""
"2011","Guyana","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Paraguay","Current prices, million units of national currency","Gross domestic product at market prices","141,315.8",""
"2011","Paraguay","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Peru","Current prices, million units of national currency","Gross domestic product at market prices","470,522.0",""
"2011","Peru","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Suriname","Current prices, million units of national currency","Gross domestic product at market prices","14,451.9",""
"2011","Suriname","Current prices, million units of national currency","Intermediate consumption","7,304.0",""
"2011","Uruguay","Current prices, million units of national currency","Gross domestic product at market prices","926,356.1",""
"2011","Uruguay","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Venezuela","Current prices, million units of national currency","Gross domestic product at market prices","1,357.5",""
"2011","Venezuela","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Kazakhstan","Current prices, million units of national currency","Gross domestic product at market prices","28,243,052.7",""
"2011","Kazakhstan","Current prices, million units of national currency","Intermediate consumption","19,705,034.0",""
"2011","Kyrgyzstan","Current prices, million units of national currency","Gross domestic product at market prices","285,989.1",""
"2011","Kyrgyzstan","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Tajikistan","Current prices, million units of national currency","Gross domestic product at market prices","30,069.3",""
"2011","Tajikistan","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","China including Hong Kong","Current prices, million units of national currency","Gross domestic product at market prices","48,794,020.0",""
"2011","China including Hong Kong","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Hong Kong","Current prices, million units of national currency","Gross domestic product at market prices","1,934,430.0",""
"2011","Hong Kong","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Macao","Current prices, million units of national currency","Gross domestic product at market prices","294,347.0",""
"2011","Macao","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Japan","Current prices, million units of national currency","Gross domestic product at market prices","491,408,500.0",""
"2011","Japan","Current prices, million units of national currency","Intermediate consumption","427,125,900.0",""
"2011","Mongolia","Current prices, million units of national currency","Gross domestic product at market prices","13,173,763.4",""
"2011","Mongolia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","South Korea","Current prices, million units of national currency","Gross domestic product at market prices","1,332,681,000.0",""
"2011","South Korea","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Afghanistan","Current prices, million units of national currency","Gross domestic product at market prices","896,162.0",""
"2011","Afghanistan","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Bangladesh","Current prices, million units of national currency","Gross domestic product at market prices","9,158,288.0",""
"2011","Bangladesh","Current prices, million units of national currency","Intermediate consumption","6,219,587.0",""
"2011","Bhutan","Current prices, million units of national currency","Gross domestic product at market prices","84,950.0",""
"2011","Bhutan","Current prices, million units of national currency","Intermediate consumption","67,218.5",""
"2011","India","Current prices, million units of national currency","Gross domestic product at market prices","87,363,287.0",""
"2011","India","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Iran","Current prices, million units of national currency","Gross domestic product at market prices","6,437,301,541.7",""
"2011","Iran","Current prices, million units of national currency","Intermediate consumption","3,748,334,975.4",""
"2011","Maldives","Current prices, million units of national currency","Gross domestic product at market prices","40,511.1",""
"2011","Maldives","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Nepal","Current prices, million units of national currency","Gross domestic product at market prices","1,366,950.0",""
"2011","Nepal","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Pakistan","Current prices, million units of national currency","Gross domestic product at market prices","18,276,440.0",""
"2011","Pakistan","Current prices, million units of national currency","Intermediate consumption","15,702,038.3",""
"2011","Sri Lanka","Current prices, million units of national currency","Gross domestic product at market prices","7,219,106.0",""
"2011","Sri Lanka","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Brunei Darussalam","Current prices, million units of national currency","Gross domestic product at market prices","23,302.6",""
"2011","Brunei Darussalam","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Cambodia","Current prices, million units of national currency","Gross domestic product at market prices","52,068,692.7",""
"2011","Cambodia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Indonesia","Current prices, million units of national currency","Gross domestic product at market prices","7,831,726,000.0",""
"2011","Indonesia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Laos","Current prices, million units of national currency","Gross domestic product at market prices","64,727,060.0",""
"2011","Laos","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Malaysia","Current prices, million units of national currency","Gross domestic product at market prices","911,733.0",""
"2011","Malaysia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Myanmar/Burma","Current prices, million units of national currency","Gross domestic product at market prices","46,307,887.7",""
"2011","Myanmar/Burma","Current prices, million units of national currency","Intermediate consumption","61,644,183.5",""
"2011","Philippines","Current prices, million units of national currency","Gross domestic product at market prices","9,708,331.8",""
"2011","Philippines","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Singapore","Current prices, million units of national currency","Gross domestic product at market prices","347,111.2",""
"2011","Singapore","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Thailand","Current prices, million units of national currency","Gross domestic product at market prices","11,306.9",""
"2011","Thailand","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Timor-Leste","Current prices, million units of national currency","Gross domestic product at market prices","5,681.9",""
"2011","Timor-Leste","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Vietnam","Current prices, million units of national currency","Gross domestic product at market prices","2,779,880.0",""
"2011","Vietnam","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Armenia","Current prices, million units of national currency","Gross domestic product at market prices","3,777,945.6",""
"2011","Armenia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Azerbaijan","Current prices, million units of national currency","Gross domestic product at market prices","52,082.0",""
"2011","Azerbaijan","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Bahrain","Current prices, million units of national currency","Gross domestic product at market prices","10,820.0",""
"2011","Bahrain","Current prices, million units of national currency","Intermediate consumption","10,164.6",""
"2011","Georgia","Current prices, million units of national currency","Gross domestic product at market prices","24,344.0",""
"2011","Georgia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Iraq","Current prices, million units of national currency","Gross domestic product at market prices","184,221,000.0",""
"2011","Iraq","Current prices, million units of national currency","Intermediate consumption","54,680,000.0",""
"2011","Israel","Current prices, million units of national currency","Gross domestic product at market prices","936,457.0",""
"2011","Israel","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Jordan","Current prices, million units of national currency","Gross domestic product at market prices","20,476.5",""
"2011","Jordan","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Kuwait","Current prices, million units of national currency","Gross domestic product at market prices","42,512.0",""
"2011","Kuwait","Current prices, million units of national currency","Intermediate consumption","26,222.0",""
"2011","Lebanon","Current prices, million units of national currency","Gross domestic product at market prices","60,414,100.0",""
"2011","Lebanon","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Palestine","Current prices, million units of national currency","Gross domestic product at market prices","10,465,400,000.0",""
"2011","Palestine","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Oman","Current prices, million units of national currency","Gross domestic product at market prices","26,121.7",""
"2011","Oman","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Qatar","Current prices, million units of national currency","Gross domestic product at market prices","610,702.0",""
"2011","Qatar","Current prices, million units of national currency","Intermediate consumption","237,956.9",""
"2011","Saudi Arabia","Current prices, million units of national currency","Gross domestic product at market prices","2,517,146.0",""
"2011","Saudi Arabia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Syria","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2011","Syria","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","United Arab Emirates","Current prices, million units of national currency","Gross domestic product at market prices","1,287,821.1",""
"2011","United Arab Emirates","Current prices, million units of national currency","Intermediate consumption","876,319.3",""
"2011","Yemen","Current prices, million units of national currency","Gross domestic product at market prices","6,644,660.0",""
"2011","Yemen","Current prices, million units of national currency","Intermediate consumption","4,388,290.8",""
"2011","Australia","Current prices, million units of national currency","Gross domestic product at market prices","1,499,458.0",""
"2011","Australia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","New Zealand","Current prices, million units of national currency","Gross domestic product at market prices","213,241.0",""
"2011","New Zealand","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Fiji","Current prices, million units of national currency","Gross domestic product at market prices","6,768.9",""
"2011","Fiji","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","New Caledonia (FR)","Current prices, million units of national currency","Gross domestic product at market prices","887,425.0",""
"2011","New Caledonia (FR)","Current prices, million units of national currency","Intermediate consumption","863,876.0",""
"2011","Papua New Guinea","Current prices, million units of national currency","Gross domestic product at market prices","42,567.0",""
"2011","Papua New Guinea","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Solomon Islands","Current prices, million units of national currency","Gross domestic product at market prices","6,649.8",""
"2011","Solomon Islands","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Vanuatu","Current prices, million units of national currency","Gross domestic product at market prices","70,873.0",""
"2011","Vanuatu","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Guam (US)","Current prices, million units of national currency","Gross domestic product at market prices","4,928.0",""
"2011","Guam (US)","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Kiribati","Current prices, million units of national currency","Gross domestic product at market prices","176.2",""
"2011","Kiribati","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Marshall Islands","Current prices, million units of national currency","Gross domestic product at market prices","172.7",""
"2011","Marshall Islands","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Federated States of Micronesia","Current prices, million units of national currency","Gross domestic product at market prices","310.5",""
"2011","Federated States of Micronesia","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Nauru","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2011","Nauru","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Palau","Current prices, million units of national currency","Gross domestic product at market prices","193.2",""
"2011","Palau","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","French Polynesia (FR)","Current prices, million units of national currency","Gross domestic product at market prices","531,861.0",""
"2011","French Polynesia (FR)","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Niue (NZ)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2011","Niue (NZ)","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Samoa","Current prices, million units of national currency","Gross domestic product at market prices","1,765.1",""
"2011","Samoa","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Tonga","Current prices, million units of national currency","Gross domestic product at market prices","775.0",""
"2011","Tonga","Current prices, million units of national currency","Intermediate consumption",":",""
"2011","Organisation for Economic Co-operation and Development (OECD)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2011","Organisation for Economic Co-operation and Development (OECD)","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","European Union - 28 countries","Current prices, million units of national currency","Gross domestic product at market prices","13,484,172.4",""
"2012","European Union - 28 countries","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Euro area (19 countries)","Current prices, million units of national currency","Gross domestic product at market prices","9,846,767.0",""
"2012","Euro area (19 countries)","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Belgium","Current prices, million units of national currency","Gross domestic product at market prices","387,500.1",""
"2012","Belgium","Current prices, million units of national currency","Intermediate consumption","476,311.7",""
"2012","Bulgaria","Current prices, million units of national currency","Gross domestic product at market prices","82,040.4",""
"2012","Bulgaria","Current prices, million units of national currency","Intermediate consumption","102,591.2",""
"2012","Czechia","Current prices, million units of national currency","Gross domestic product at market prices","4,059,912.0",""
"2012","Czechia","Current prices, million units of national currency","Intermediate consumption","5,972,091.0",""
"2012","Denmark","Current prices, million units of national currency","Gross domestic product at market prices","1,895,002.0",""
"2012","Denmark","Current prices, million units of national currency","Intermediate consumption","1,729,434.0",""
"2012","Germany (until 1990 former territory of the FRG)","Current prices, million units of national currency","Gross domestic product at market prices","2,758,260.0",""
"2012","Germany (until 1990 former territory of the FRG)","Current prices, million units of national currency","Intermediate consumption","2,666,173.0",""
"2012","Estonia","Current prices, million units of national currency","Gross domestic product at market prices","17,934.9",""
"2012","Estonia","Current prices, million units of national currency","Intermediate consumption","21,278.2",""
"2012","Ireland","Current prices, million units of national currency","Gross domestic product at market prices","175,216.2",""
"2012","Ireland","Current prices, million units of national currency","Intermediate consumption","217,969.9",""
"2012","Greece","Current prices, million units of national currency","Gross domestic product at market prices","191,203.9","p"
"2012","Greece","Current prices, million units of national currency","Intermediate consumption","137,913.6","p"
"2012","Spain","Current prices, million units of national currency","Gross domestic product at market prices","1,039,815.0",""
"2012","Spain","Current prices, million units of national currency","Intermediate consumption","1,011,840.0",""
"2012","France","Current prices, million units of national currency","Gross domestic product at market prices","2,088,804.0",""
"2012","France","Current prices, million units of national currency","Intermediate consumption","1,867,737.0",""
"2012","Croatia","Current prices, million units of national currency","Gross domestic product at market prices","330,825.0",""
"2012","Croatia","Current prices, million units of national currency","Intermediate consumption","293,592.7",""
"2012","Italy","Current prices, million units of national currency","Gross domestic product at market prices","1,613,265.0",""
"2012","Italy","Current prices, million units of national currency","Intermediate consumption","1,684,409.6",""
"2012","Cyprus","Current prices, million units of national currency","Gross domestic product at market prices","19,489.7",""
"2012","Cyprus","Current prices, million units of national currency","Intermediate consumption","16,773.1",""
"2012","Latvia","Current prices, million units of national currency","Gross domestic product at market prices","21,885.6",""
"2012","Latvia","Current prices, million units of national currency","Intermediate consumption","26,116.5",""
"2012","Lithuania","Current prices, million units of national currency","Gross domestic product at market prices","33,348.5",""
"2012","Lithuania","Current prices, million units of national currency","Intermediate consumption","29,242.3",""
"2012","Luxembourg","Current prices, million units of national currency","Gross domestic product at market prices","44,112.1",""
"2012","Luxembourg","Current prices, million units of national currency","Intermediate consumption","91,915.7",""
"2012","Hungary","Current prices, million units of national currency","Gross domestic product at market prices","28,781,064.0",""
"2012","Hungary","Current prices, million units of national currency","Intermediate consumption","34,132,531.0",""
"2012","Malta","Current prices, million units of national currency","Gross domestic product at market prices","7,169.7",""
"2012","Malta","Current prices, million units of national currency","Intermediate consumption","13,745.7",""
"2012","Netherlands","Current prices, million units of national currency","Gross domestic product at market prices","652,966.0",""
"2012","Netherlands","Current prices, million units of national currency","Intermediate consumption","689,382.0",""
"2012","Austria","Current prices, million units of national currency","Gross domestic product at market prices","318,653.0",""
"2012","Austria","Current prices, million units of national currency","Intermediate consumption","322,993.9",""
"2012","Poland","Current prices, million units of national currency","Gross domestic product at market prices","1,629,425.0",""
"2012","Poland","Current prices, million units of national currency","Intermediate consumption","1,865,595.0",""
"2012","Portugal","Current prices, million units of national currency","Gross domestic product at market prices","168,398.0",""
"2012","Portugal","Current prices, million units of national currency","Intermediate consumption","162,075.0",""
"2012","Romania","Current prices, million units of national currency","Gross domestic product at market prices","593,742.9",""
"2012","Romania","Current prices, million units of national currency","Intermediate consumption","698,873.5",""
"2012","Slovenia","Current prices, million units of national currency","Gross domestic product at market prices","36,076.1",""
"2012","Slovenia","Current prices, million units of national currency","Intermediate consumption","38,193.9",""
"2012","Slovakia","Current prices, million units of national currency","Gross domestic product at market prices","72,703.5",""
"2012","Slovakia","Current prices, million units of national currency","Intermediate consumption","103,529.6",""
"2012","Finland","Current prices, million units of national currency","Gross domestic product at market prices","199,793.0",""
"2012","Finland","Current prices, million units of national currency","Intermediate consumption","213,698.0",""
"2012","Sweden","Current prices, million units of national currency","Gross domestic product at market prices","3,688,871.0",""
"2012","Sweden","Current prices, million units of national currency","Intermediate consumption","3,433,852.0",""
"2012","United Kingdom","Current prices, million units of national currency","Gross domestic product at market prices","1,694,417.0",""
"2012","United Kingdom","Current prices, million units of national currency","Intermediate consumption","1,423,452.0",""
"2012","Iceland","Current prices, million units of national currency","Gross domestic product at market prices","1,841,728.7",""
"2012","Iceland","Current prices, million units of national currency","Intermediate consumption","1,936,988.8",""
"2012","Liechtenstein","Current prices, million units of national currency","Gross domestic product at market prices","5,116.1",""
"2012","Liechtenstein","Current prices, million units of national currency","Intermediate consumption","7,974.6",""
"2012","Norway","Current prices, million units of national currency","Gross domestic product at market prices","2,968,258.0",""
"2012","Norway","Current prices, million units of national currency","Intermediate consumption","2,181,622.0",""
"2012","Switzerland","Current prices, million units of national currency","Gross domestic product at market prices","626,414.1",""
"2012","Switzerland","Current prices, million units of national currency","Intermediate consumption","643,775.2",""
"2012","Montenegro","Current prices, million units of national currency","Gross domestic product at market prices","3,181.5",""
"2012","Montenegro","Current prices, million units of national currency","Intermediate consumption","2,583.7",""
"2012","North Macedonia","Current prices, million units of national currency","Gross domestic product at market prices","466,702.7",""
"2012","North Macedonia","Current prices, million units of national currency","Intermediate consumption","485,922.0",""
"2012","Albania","Current prices, million units of national currency","Gross domestic product at market prices","1,332,811.0",""
"2012","Albania","Current prices, million units of national currency","Intermediate consumption","1,036,563.3",""
"2012","Serbia","Current prices, million units of national currency","Gross domestic product at market prices","3,810,057.9",""
"2012","Serbia","Current prices, million units of national currency","Intermediate consumption","4,728,356.4",""
"2012","Turkey","Current prices, million units of national currency","Gross domestic product at market prices","1,569,672.1",""
"2012","Turkey","Current prices, million units of national currency","Intermediate consumption","1,571,349.3",""
"2012","Andorra","Current prices, million units of national currency","Gross domestic product at market prices","2,463.0",""
"2012","Andorra","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Belarus","Current prices, million units of national currency","Gross domestic product at market prices","54.8",""
"2012","Belarus","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Bosnia and Herzegovina","Current prices, million units of national currency","Gross domestic product at market prices","26,222.7",""
"2012","Bosnia and Herzegovina","Current prices, million units of national currency","Intermediate consumption","24,116.3",""
"2012","Faroes (DK)","Current prices, million units of national currency","Gross domestic product at market prices","13,649.7",""
"2012","Faroes (DK)","Current prices, million units of national currency","Intermediate consumption","12,819.0",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million units of national currency","Gross domestic product at market prices","5,058.8",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Moldova","Current prices, million units of national currency","Gross domestic product at market prices","88,227.8",""
"2012","Moldova","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Russia","Current prices, million units of national currency","Gross domestic product at market prices","68,163,883.0",""
"2012","Russia","Current prices, million units of national currency","Intermediate consumption","54,095,939.0",""
"2012","San Marino","Current prices, million units of national currency","Gross domestic product at market prices","1,401.4",""
"2012","San Marino","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Ukraine","Current prices, million units of national currency","Gross domestic product at market prices","1,404,669.0",""
"2012","Ukraine","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Angola","Current prices, million units of national currency","Gross domestic product at market prices","12,224,949.8",""
"2012","Angola","Current prices, million units of national currency","Intermediate consumption","6,201,524.3",""
"2012","Cameroon","Current prices, million units of national currency","Gross domestic product at market prices","14,858.6",""
"2012","Cameroon","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Central African Republic","Current prices, million units of national currency","Gross domestic product at market prices","1,115,083.9",""
"2012","Central African Republic","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Chad","Current prices, million units of national currency","Gross domestic product at market prices","7,149,339.6",""
"2012","Chad","Current prices, million units of national currency","Intermediate consumption","2,740,855.4",""
"2012","Congo","Current prices, million units of national currency","Gross domestic product at market prices","9,033,228.0",""
"2012","Congo","Current prices, million units of national currency","Intermediate consumption","4,266,308.0",""
"2012","Democratic Republic of the Congo","Current prices, million units of national currency","Gross domestic product at market prices","26,954,600.0",""
"2012","Democratic Republic of the Congo","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Equatorial Guinea","Current prices, million units of national currency","Gross domestic product at market prices","11,430,551.0",""
"2012","Equatorial Guinea","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Gabon","Current prices, million units of national currency","Gross domestic product at market prices","8,152,316.1",""
"2012","Gabon","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","São Tomé and Príncipe","Current prices, million units of national currency","Gross domestic product at market prices","4,815,930.4",""
"2012","São Tomé and Príncipe","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Burundi","Current prices, million units of national currency","Gross domestic product at market prices","3,357,290.0",""
"2012","Burundi","Current prices, million units of national currency","Intermediate consumption","2,437,650.0",""
"2012","Comoros","Current prices, million units of national currency","Gross domestic product at market prices","388,983.8",""
"2012","Comoros","Current prices, million units of national currency","Intermediate consumption","163,249.0",""
"2012","Djibouti","Current prices, million units of national currency","Gross domestic product at market prices","223,056.0",""
"2012","Djibouti","Current prices, million units of national currency","Intermediate consumption",":",""
"2012","Ethiopia","Current prices, million units of national currency","Gross domestic product at market prices","747,326.4",""
"2012","Ethiopia","Current prices, million units of national currency","Intermediate consumption",":",""
