"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2010","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,825,125.1",""
"2010","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","9,491,671.6",""
"2010","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,491,671.6",""
"2010","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","9,552,204.5",""
"2010","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,552,204.5",""
"2010","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","9,361,942.9",""
"2010","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,361,942.9",""
"2010","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Belgium","Current prices, million euro","Gross domestic product at market prices","365,100.5",""
"2010","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","365,100.5",""
"2010","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Bulgaria","Current prices, million euro","Gross domestic product at market prices","38,230.5",""
"2010","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","38,230.5",""
"2010","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Czechia","Current prices, million euro","Gross domestic product at market prices","156,718.2",""
"2010","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","156,718.2",""
"2010","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Denmark","Current prices, million euro","Gross domestic product at market prices","243,165.4",""
"2010","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","243,165.4",""
"2010","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,580,060.0",""
"2010","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,580,060.0",""
"2010","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Estonia","Current prices, million euro","Gross domestic product at market prices","14,716.5",""
"2010","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14,716.5",""
"2010","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Ireland","Current prices, million euro","Gross domestic product at market prices","167,721.2",""
"2010","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","167,721.2",""
"2010","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Greece","Current prices, million euro","Gross domestic product at market prices","226,031.4",""
"2010","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","226,031.4",""
"2010","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Spain","Current prices, million euro","Gross domestic product at market prices","1,080,935.0",""
"2010","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,080,935.0",""
"2010","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","France","Current prices, million euro","Gross domestic product at market prices","1,995,289.0",""
"2010","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,995,289.0",""
"2010","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Croatia","Current prices, million euro","Gross domestic product at market prices","45,155.5",""
"2010","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","45,155.5",""
"2010","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Italy","Current prices, million euro","Gross domestic product at market prices","1,604,514.5",""
"2010","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,604,514.5",""
"2010","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Cyprus","Current prices, million euro","Gross domestic product at market prices","19,299.5",""
"2010","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,299.5",""
"2010","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Latvia","Current prices, million euro","Gross domestic product at market prices","17,788.6",""
"2010","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","17,788.6",""
"2010","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Lithuania","Current prices, million euro","Gross domestic product at market prices","28,027.7",""
"2010","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","28,027.7",""
"2010","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Luxembourg","Current prices, million euro","Gross domestic product at market prices","40,177.8",""
"2010","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","40,177.8",""
"2010","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Hungary","Current prices, million euro","Gross domestic product at market prices","98,826.0",""
"2010","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","98,826.0",""
"2010","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Malta","Current prices, million euro","Gross domestic product at market prices","6,599.5",""
"2010","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","6,599.5",""
"2010","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Netherlands","Current prices, million euro","Gross domestic product at market prices","639,187.0",""
"2010","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","639,187.0",""
"2010","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Austria","Current prices, million euro","Gross domestic product at market prices","295,896.6",""
"2010","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","295,896.6",""
"2010","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Poland","Current prices, million euro","Gross domestic product at market prices","361,803.9",""
"2010","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","361,803.9",""
"2010","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Portugal","Current prices, million euro","Gross domestic product at market prices","179,929.8",""
"2010","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","179,929.8",""
"2010","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Romania","Current prices, million euro","Gross domestic product at market prices","125,408.8",""
"2010","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","125,408.8",""
"2010","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Slovenia","Current prices, million euro","Gross domestic product at market prices","36,252.4",""
"2010","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","36,252.4",""
"2010","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Slovakia","Current prices, million euro","Gross domestic product at market prices","67,577.3",""
"2010","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","67,577.3",""
"2010","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Finland","Current prices, million euro","Gross domestic product at market prices","187,100.0",""
"2010","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","187,100.0",""
"2010","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Sweden","Current prices, million euro","Gross domestic product at market prices","369,478.2",""
"2010","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","369,478.2",""
"2010","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","United Kingdom","Current prices, million euro","Gross domestic product at market prices","1,850,538.6",""
"2010","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,850,538.6",""
"2010","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Iceland","Current prices, million euro","Gross domestic product at market prices","10,332.4",""
"2010","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,332.4",""
"2010","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2010","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":",""
"2010","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2010","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Norway","Current prices, million euro","Gross domestic product at market prices","324,043.2",""
"2010","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","324,043.2",""
"2010","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Switzerland","Current prices, million euro","Gross domestic product at market prices","441,085.7",""
"2010","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","441,085.7",""
"2010","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,125.1",""
"2010","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,125.1",""
"2010","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","North Macedonia","Current prices, million euro","Gross domestic product at market prices","7,108.3",""
"2010","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,108.3",""
"2010","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Albania","Current prices, million euro","Gross domestic product at market prices","8,996.6",""
"2010","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,996.6",""
"2010","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Serbia","Current prices, million euro","Gross domestic product at market prices","31,545.8",""
"2010","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","31,545.8",""
"2010","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Turkey","Current prices, million euro","Gross domestic product at market prices","581,023.8",""
"2010","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","581,023.8",""
"2010","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","12,968.9",""
"2010","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,968.9",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.0",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","4,402.0",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","4,402.0",""
"2011","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8",""
"2011","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices","11,322,560.7",""
"2011","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,185,974.9",""
"2011","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8",""
"2011","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices","13,217,460.9",""
"2011","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,066,950.6",""
"2011","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6",""
"2011","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","12,151,584.3",""
"2011","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12,018,619.6",""
"2011","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6",""
"2011","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","9,754,121.0",""
"2011","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,659,720.6",""
"2011","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6",""
"2011","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","9,805,598.6",""
"2011","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,708,365.7",""
"2011","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6",""
"2011","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","9,603,364.1",""
"2011","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,511,850.6",""
"2011","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8",""
"2011","Belgium","Current prices, million euro","Gross domestic product at market prices","379,106.3",""
"2011","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","371,666.1",""
"2011","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9",""
"2011","Bulgaria","Current prices, million euro","Gross domestic product at market prices","41,292.0",""
"2011","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","38,962.6",""
"2011","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.8",""
"2011","Czechia","Current prices, million euro","Gross domestic product at market prices","164,040.5",""
"2011","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","159,504.4",""
"2011","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.3",""
"2011","Denmark","Current prices, million euro","Gross domestic product at market prices","247,879.9",""
"2011","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","246,416.0",""
"2011","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.7",""
"2011","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,703,120.0",""
"2011","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,674,490.2",""
"2011","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.6",""
"2011","Estonia","Current prices, million euro","Gross domestic product at market prices","16,667.6",""
"2011","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15,834.6",""
"2011","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.7",""
"2011","Ireland","Current prices, million euro","Gross domestic product at market prices","171,140.2",""
"2011","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","173,962.1",""
"2011","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","90.9","p"
"2011","Greece","Current prices, million euro","Gross domestic product at market prices","207,028.9","p"
"2011","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","205,389.1","p"
"2011","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.0",""
"2011","Spain","Current prices, million euro","Gross domestic product at market prices","1,070,449.0",""
"2011","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,070,139.0",""
"2011","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.2",""
"2011","France","Current prices, million euro","Gross domestic product at market prices","2,058,369.0",""
"2011","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,039,039.7",""
"2011","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.7",""
"2011","Croatia","Current prices, million euro","Gross domestic product at market prices","44,825.5",""
"2011","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","45,001.9",""
"2011","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.6",""
"2011","Italy","Current prices, million euro","Gross domestic product at market prices","1,637,462.9",""
"2011","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,613,766.5",""
"2011","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.4",""
"2011","Cyprus","Current prices, million euro","Gross domestic product at market prices","19,731.0",""
"2011","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,377.4",""
"2011","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.4",""
"2011","Latvia","Current prices, million euro","Gross domestic product at market prices","20,202.3",""
"2011","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","18,923.7",""
"2011","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.0",""
"2011","Lithuania","Current prices, million euro","Gross domestic product at market prices","31,275.3",""
"2011","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","29,721.4",""
"2011","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5",""
"2011","Luxembourg","Current prices, million euro","Gross domestic product at market prices","43,164.6",""
"2011","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","41,198.0",""
"2011","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7",""
"2011","Hungary","Current prices, million euro","Gross domestic product at market prices","101,317.0",""
"2011","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","100,464.2",""
"2011","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.3",""
"2011","Malta","Current prices, million euro","Gross domestic product at market prices","6,831.9",""
"2011","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","6,685.7",""
"2011","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6",""
"2011","Netherlands","Current prices, million euro","Gross domestic product at market prices","650,359.0",""
"2011","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","649,102.0",""
"2011","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.9",""
"2011","Austria","Current prices, million euro","Gross domestic product at market prices","310,128.7",""
"2011","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","304,545.1",""
"2011","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.0",""
"2011","Poland","Current prices, million euro","Gross domestic product at market prices","380,241.7",""
"2011","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","379,956.7",""
"2011","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","98.2",""
"2011","Portugal","Current prices, million euro","Gross domestic product at market prices","176,166.6",""
"2011","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","176,642.8",""
"2011","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.0",""
"2011","Romania","Current prices, million euro","Gross domestic product at market prices","131,925.4",""
"2011","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","127,926.0",""
"2011","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.6",""
"2011","Slovenia","Current prices, million euro","Gross domestic product at market prices","36,896.3",""
"2011","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","36,487.8",""
"2011","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.8",""
"2011","Slovakia","Current prices, million euro","Gross domestic product at market prices","70,627.2",""
"2011","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","69,482.4",""
"2011","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.6",""
"2011","Finland","Current prices, million euro","Gross domestic product at market prices","196,869.0",""
"2011","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","191,910.0",""
"2011","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.7",""
"2011","Sweden","Current prices, million euro","Gross domestic product at market prices","405,440.1",""
"2011","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","379,377.3",""
"2011","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6",""
"2011","United Kingdom","Current prices, million euro","Gross domestic product at market prices","1,894,900.2",""
"2011","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,880,975.7",""
"2011","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9",""
"2011","Iceland","Current prices, million euro","Gross domestic product at market prices","10,889.0",""
"2011","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,526.9",""
"2011","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2011","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":",""
"2011","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2011","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0",""
"2011","Norway","Current prices, million euro","Gross domestic product at market prices","358,733.7",""
"2011","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","327,192.7",""
"2011","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.7",""
"2011","Switzerland","Current prices, million euro","Gross domestic product at market prices","504,020.9",""
"2011","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","448,552.4",""
"2011","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.2",""
"2011","Montenegro","Current prices, million euro","Gross domestic product at market prices","3,264.8",""
"2011","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,226.0",""
"2011","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.3",""
"2011","North Macedonia","Current prices, million euro","Gross domestic product at market prices","7,544.2",""
"2011","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","7,274.6",""
"2011","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.5",""
"2011","Albania","Current prices, million euro","Gross domestic product at market prices","9,268.3",""
"2011","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,225.6",""
"2011","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.0",""
"2011","Serbia","Current prices, million euro","Gross domestic product at market prices","35,431.7",""
"2011","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","32,188.2",""
"2011","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.1",""
"2011","Turkey","Current prices, million euro","Gross domestic product at market prices","596,491.2",""
"2011","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","645,595.8",""
"2011","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0",""
"2011","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","13,411.8",""
"2011","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,093.3",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.4",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","4,814.5",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","4,594.6",""
"2012","European Union - 27 countries (from 2019)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.1",""
"2012","European Union - 27 countries (from 2019)","Current prices, million euro","Gross domestic product at market prices","11,394,544.0",""
"2012","European Union - 27 countries (from 2019)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,107,373.0",""
"2012","European Union - 28 countries","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.4",""
"2012","European Union - 28 countries","Current prices, million euro","Gross domestic product at market prices","13,484,172.4",""
"2012","European Union - 28 countries","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,015,403.0",""
"2012","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.1",""
"2012","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","12,406,001.1",""
"2012","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,959,728.3",""
"2012","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.7",""
"2012","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro","Gross domestic product at market prices","9,791,360.2",""
"2012","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,574,755.4",""
"2012","Euro area (19 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.8",""
"2012","Euro area (19 countries)","Current prices, million euro","Gross domestic product at market prices","9,846,767.0",""
"2012","Euro area (19 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,625,413.0",""
"2012","Euro area (12 countries)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.7",""
"2012","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","9,637,986.3",""
"2012","Euro area (12 countries)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,426,358.8",""
"2012","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.0",""
"2012","Belgium","Current prices, million euro","Gross domestic product at market prices","387,500.1",""
"2012","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","372,538.7",""
"2012","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.9",""
"2012","Bulgaria","Current prices, million euro","Gross domestic product at market prices","41,947.2",""
"2012","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","38,974.7",""
"2012","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.0",""
"2012","Czechia","Current prices, million euro","Gross domestic product at market prices","161,434.3",""
"2012","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","158,228.6",""
"2012","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.6",""
"2012","Denmark","Current prices, million euro","Gross domestic product at market prices","254,578.0",""
"2012","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","246,974.1",""
"2012","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.2",""
"2012","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","2,758,260.0",""
"2012","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,687,648.5",""
"2012","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.2",""
"2012","Estonia","Current prices, million euro","Gross domestic product at market prices","17,934.9",""
"2012","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","16,516.6",""
"2012","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.9",""
"2012","Ireland","Current prices, million euro","Gross domestic product at market prices","175,216.2",""
"2012","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","174,279.8",""
"2012","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.2","p"
"2012","Greece","Current prices, million euro","Gross domestic product at market prices","191,203.9","p"
